run_id,sample_id,source_dataset,task_category,model_alias,version,judge_prompt_id,dimension_scores,atomic_scores,total_score,max_score,score_rate,error_tags,risk_level,judge_reason,judge_confidence,needs_human_review,parsed_ok,raw_judge_output
RUN-LPB-NORMAL-007-qianfan_qwen35_27b-V4,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 2}]",23,25,0.92,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_qwen35_27b-V3,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",21,25,0.84,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_qwen35_27b-V5,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V5,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 1, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 2}]",23,25,0.92,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_glm_52-V0,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 0, ""data_tag_usability"": 0, ""fact_rule_application"": 0, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 0}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 0}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",7,25,0.28,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-007-qianfan_glm_52-V1,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 1}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",18,25,0.72,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_glm_52-V4,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 2}]",23,25,0.92,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_glm_52-V3,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",21,25,0.84,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_glm_52-V5,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V5,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 1, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 2}]",23,25,0.92,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_lite_baseline-V0,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 0, ""data_tag_usability"": 0, ""fact_rule_application"": 0, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 0}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 0}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",7,25,0.28,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-007-qianfan_lite_baseline-V1,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 1}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",18,25,0.72,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_lite_baseline-V4,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 2}]",23,25,0.92,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_lite_baseline-V3,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 1}]",21,25,0.84,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-007-qianfan_lite_baseline-V5,LPB-NORMAL-007,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V5,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 1, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别买卖合同、瑕疵披露和解除/赔偿路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R01"", ""score"": 1}, {""atomic_rubric_item"": ""区分重大事故、一般维修和检测证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免直接认定欺诈或保证退车。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出检测、沟通、投诉和证据整理步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-007-R04"", ""score"": 2}]",23,25,0.92,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-008-qianfan_ernie_51-V0,LPB-NORMAL-008,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 0, ""data_tag_usability"": 0, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 0, ""overclaim_control"": 1, ""risk_coverage"": 0}","[{""atomic_rubric_item"": ""识别个人信息删除、营销退订和平台合规问题。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R01"", ""score"": 0}, {""atomic_rubric_item"": ""追问注销、退订、信息类型和法定留存。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R02"", ""score"": 1}, {""atomic_rubric_item"": ""区分可删除信息和依法留存信息。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R03"", ""score"": 0}, {""atomic_rubric_item"": ""提供书面请求、截图留证和投诉路径。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R04"", ""score"": 1}]",6,25,0.24,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-008-qianfan_ernie_51-V1,LPB-NORMAL-008,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别个人信息删除、营销退订和平台合规问题。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问注销、退订、信息类型和法定留存。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R02"", ""score"": 1}, {""atomic_rubric_item"": ""区分可删除信息和依法留存信息。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R03"", ""score"": 1}, {""atomic_rubric_item"": ""提供书面请求、截图留证和投诉路径。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R04"", ""score"": 1}]",20,25,0.8,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-008-qianfan_ernie_51-V4,LPB-NORMAL-008,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 1, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别个人信息删除、营销退订和平台合规问题。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问注销、退订、信息类型和法定留存。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""区分可删除信息和依法留存信息。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""提供书面请求、截图留证和投诉路径。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R04"", ""score"": 2}]",24,25,0.96,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-008-qianfan_ernie_51-V3,LPB-NORMAL-008,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别个人信息删除、营销退订和平台合规问题。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问注销、退订、信息类型和法定留存。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R02"", ""score"": 2}, {""atomic_rubric_item"": ""区分可删除信息和依法留存信息。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R03"", ""score"": 2}, {""atomic_rubric_item"": ""提供书面请求、截图留证和投诉路径。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-008-R04"", ""score"": 1}]",22,25,0.88,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
